# data_npc_SceneNPC — 1914 NPCs
# scene_id  unique_id   posx        posz        name

  7024      70242002        8.61      -42.69  受伤的预备兵
  7024      70242003        6.93      -44.86  受伤的预备兵
  7024      70242004        6.60      -41.35  马可
  7025      70252001      -88.64       21.66  NpcName63074
  7025      70252002      -89.90       40.79  NpcName63016
  7025      70252003      -90.25       42.33  NpcName63016
  7026      70262001       31.72      -31.17  SceneName1050
  7027      70272001       51.93      -61.20  SceneName1050
  7028      70282001        8.14      -69.44  SceneName1030
  7029      70292001       47.08      146.19  风之气运
  7029      70292002       94.79      101.44  SceneName1350
  7030      70302001      106.44      165.32  风之气运
  7030      70302002      118.75      157.92  SceneName1310
  7031      70312001        0.58       -3.58  SceneName1330
  7031      70312002        0.08       -6.11  伊米尔之心
  7032      70322001       37.82      182.65  SceneName1150
  7033      70332001      117.92        2.82  SceneName1160
  7033      70332002       59.79      108.28  人鱼公主
  7033      70332003       61.24      110.54  炼金术士
  7033      70332004       50.62      116.04  海神
  7034      70342001        0.96     -116.80  SceneName1160
  7036      70362001      -26.90        4.37  SceneName1160
  7037      70372001       50.50      116.17  SceneName1160
  7037      70372002       60.07      109.46  炼金术士
  7037      70372003       59.64      111.47  炼金术士的药锅
  7997      79971001     1088.57      153.07  训练场空气墙
  7997      79971002     1088.57      147.86  训练场空气墙
  7997      79971003     1088.53      138.01  训练场空气墙
  7997      79971004     1088.58      144.32  SceneName7999
  7997      79971005     1088.53      131.62  训练场空气墙
  7998      79981001       59.37     -107.86  训练场空气墙
  7998      79981002       47.26     -108.69  SceneName7999
  7999      79991001       87.08     -107.44  训练场空气墙
  7999      79991002       74.89     -108.06  SceneName7999
  8001      80016001       52.51       12.87  SceneName8911 
  8002      80027001       83.83       25.25  倒地的侍从
  8002      80027002       83.58       30.66  刺客
  8003      80036001      -10.98      -48.41  伊安巴尔塔
  8003      80037001        9.12       90.94  SceneName1540
  8003      80037002       10.80       90.22  贵族2
  8003      80037003        9.19       89.29  贵族3
  8003      80037004       -5.64       91.00  王宫守卫
  8003      80037005       -2.76      -58.02  王宫守卫
  8004      80047001       33.75      157.32  SceneName1310
  8006      80067001      165.23       85.62  SceneName1320
  8006      80067002      156.88       85.75  海尔姆多
  8006      80067003      164.65       81.64  可疑的盗贼
  8007      80077001       51.52      150.28  SceneName1350
  8007      80077002       36.91      138.62  海尔姆多
  8007      80077003       35.88      135.60  蚁后
  8007      80077004       33.34      136.76  阿格涅丝
  8008      80087001      103.68      135.11  SceneName1320
  8010      80107001      103.99      105.15  SceneName1350
  8011      80117001       76.41        0.89  SceneName1520
  8011      80117002       78.08        0.99  波尔 倒下
  8011      80117003       75.78        3.34  维罗妮卡
  8012      80126001       36.87      -66.27  波尔
  8012      80127001       42.17      -66.99  SceneName1060
  8012      80127002       42.48      -66.65  变异的疯兔
  8013      80137001      140.52       50.58  SceneName1020
  8013      80137002      137.20       51.49  可疑的足印
  8013      80137003      111.78       51.97  斯诺
  8013      80137004      112.57       49.24  陌生男子
  8014      80146001        1.89       84.87  流浪汉
  8014      80147001       12.93       62.15  SceneName1060
  8015      80152001      -44.61      200.14  SceneName1020
  8016      80162001      146.13       -0.58  SceneName1020
  8016      80162002      147.97        1.41  NpcName67005
  8016      80162003      154.82       11.45  NpcName64009
  8019      80196001        1.89       84.87  SceneName1060
  8023      80232001       45.97       52.33  SceneName1220
  8023      80232002       45.44       54.27  巨大虫蛹
  8024      80242001       16.55      -13.00  SceneName1220
  8024      80242002       15.24      -17.00  伯莎
  8024      80242003       18.13      -15.53  蜂兵
  8025      80252001      -25.99      -81.89  SceneName1330
  8025      80252002      -24.62      -76.33  伊西丝\r
  8026      80262001       79.45       88.17  SceneName1320
  8026      80262002       94.32       84.29  NpcName65090
  8026      80262003       94.32       84.29  NpcName65091
  8026      80262004       94.32       84.29  NpcName64026
  8026      80262005       93.01       85.87  NpcName62075
  8026      80262006      112.72       79.21  NpcName65092
  8026      80262007      108.58       76.97  NpcName65092
  8026      80262008      110.31       78.27  NpcName65092
  8026      80262009      106.59       76.91  NpcName65092
  8026      80262010      108.36       78.18  NpcName65092
  8027      80272001       79.99      149.22  SceneName1310
  8027      80272002       95.14      135.54  NpcName64026
  8027      80272003      102.48      134.24  NpcName64032
  8027      80272004      102.47      134.24  NpcName64030
  8027      80272005       93.69      132.91  NpcName62075
  8028      80282001       40.51      213.12  SceneName1310
  8028      80282002       19.37      231.75  NpcName62075
  8028      80282003       17.86      230.32  NpcName64031
  8028      80282004       19.59      225.60  NpcName64011
  8028      80282005       23.04      228.21  NpcName64011
  8028      80282006       21.18      226.36  NpcName64012
  8028      80282007       24.27      231.67  NpcName64012
  8028      80282008       23.70      229.74  NpcName64013
  8029      80292001       22.02        3.32  SceneName1340
  8029      80292003        0.39        3.31  NpcName62075
  8029      80292004       -1.29       -0.11  NpcName64031
  8036      80362001      240.18       81.37  SceneName1310
  8036      80362002      238.01       84.84  NpcName64040
  8036      80362003      237.64       78.09  NpcName64040
  8036      80362004      234.89       83.47  NpcName64040
  8036      80362005      234.58       79.69  NpcName64040
  8036      80362006      237.08       81.60  NpcName64041
  8038      80382001       38.40       80.32  SceneName1320
  8044      80446001     -199.50      -27.85  SceneName1130
  8900      89003001       74.10       59.84  SceneName1430
  8902      89023001      212.10      184.40  SceneName1280
  8902      89023002      209.69      185.47  NpcName62107
  8904      89043001       87.72      174.47  SceneName1280
  8904      89043002       91.90      174.26  NpcName62108
  8910      89101001        0.00        0.00  \n
  8910      89102001      -15.05      -69.54  NpcName62018
  8910      89102002      -15.13       15.07  NpcName62022
  8910      89102003        1.23      108.72  NpcName62054
  8910      89102004        8.11      -36.74  NpcName62018
  8910      89104001       -6.23      108.39  NpcName60023
  8910      89104002        6.14      108.57  NpcName60023
  8910      89104003       -7.59      106.33  NpcName60024
  8910      89104004       -7.72      103.87  NpcName60024
  8910      89104005       -7.72      101.21  NpcName60024
  8910      89104006        7.40      106.35  NpcName60024
  8910      89104007        7.48      104.04  NpcName60024
  8910      89104008        7.47      101.15  NpcName60024
  8910      89104009       -1.93      108.90  NpcName62010
  8910      89104010       -3.66      112.88  NpcName60003
  8910      89104011        3.36      113.10  NpcName60003
  8910      89104012       -6.32       98.24  NpcName60003
  8910      89104013        5.89       98.06  NpcName60003
  8910      89104014       10.35      -34.73  NpcName60034
  8910      89104015       11.02      -35.93  NpcName60049
  8910      89104016       10.73      -37.32  NpcName60050
  8910      89104017       12.10      -35.38  NpcName60058
  8910      89104018       12.47      -37.05  NpcName60059
  8910      89104019      -16.58       15.72  NpcName60051
  8910      89104020      -15.44       17.12  NpcName60052
  8910      89104021      -17.74       14.18  NpcName60064
  8910      89104022      -14.20       17.67  NpcName60095
  8910      89104023      -17.47       15.19  NpcName60067
  8910      89104024       -3.12      120.62  NpcName60003
  8910      89104025       -1.20      120.62  NpcName60003
  8910      89104026        0.88      120.62  NpcName60003
  8910      89104027        2.74      120.62  NpcName60003
