entry_key,npc_guid,scene_id,scene_x,scene_z,scene_name_key,static_id,npc_name_key,sign_content_key,sign_icon_id,icon1,icon2,is_interactive
10107080,10107080,1010,,,,64871,,,,,,1
10109001,10109001,1010,,,,66249,0,,,0,0,0
10109002,10109002,1010,,,,66250,0,,,0,0,0
10109003,10109003,1010,,,,66251,0,,,0,0,0
10109004,10109004,1010,,,,66252,0,,,0,0,0
10109005,10109005,1010,,,,66253,0,,,0,0,0
10109006,10109006,1010,,,,66254,0,,,0,0,0
10109007,10109007,1010,,,,66255,0,,,0,0,0
10109008,10109008,1010,,,,66256,0,,,0,0,0
10109009,10109009,1010,,,,66257,0,,,0,0,0
10109010,10109010,1010,,,,66258,0,,,0,0,0
10109011,10109011,1010,,,,66259,0,,,0,0,0
10109012,10109012,1010,,,,66260,0,,,0,0,0
10109013,10109013,1010,,,,66261,0,,,0,0,0
10109014,10109014,1010,,,,66262,0,,,0,0,0
10109015,10109015,1010,,,,66145,0,,,0,0,0
10109016,10109016,1010,,,,66210,,,,0,0,0
10109017,10109017,1010,,,,66211,0,,,0,0,0
10109018,10109018,1010,,,,66212,0,,,0,0,0
10109019,10109019,1010,,,,66213,0,,,0,0,0
10109020,10109020,1010,,,,66214,0,,,0,0,0
10109021,10109021,1010,,,,66215,0,,,0,0,0
10109022,10109022,1010,,,,66216,0,,,0,0,0
10109023,10109023,1010,,,,66217,0,,,0,0,0
10109024,10109024,1010,,,,66218,0,,,0,0,0
10109025,10109025,1010,,,,66219,0,,,0,0,0
10109026,10109026,1010,,,,66220,0,,,0,0,0
10109027,10109027,1010,,,,66221,0,,,0,0,0
10109028,10109028,1010,,,,62007,0,,,0,0,1
10201003,10201003,1020,29.95,193.42,微笑小姐,61004,MapNpcName10201003,,,icon_HeadMake,icon_HeadMake_L,1
10201004,10201004,1020,261.46,61.1,卡鲁船长（不传送）,62071,MapNpcName10201004,,,icon_Ship,icon_Ship_L,1
10201005,10201005,1020,8.24,188.17,NpcName61037,61037,MapNpcName10201005,,,icon_paradise,icon_paradise_L,1
10201006,10201006,1020,34.14,187.55,南门新头饰商人,61969,MapNpcName10201004,,,,,1
10201007,10201007,1020,,,,61970,MapNpcName10201005,,,,,1
10201008,10201008,1020,,,,61349,NpcName61349,,,icon_NPC_0,icon_NPC_0_L,0
10202001,10202001,1020,-56.19,167.79,塞尼亚（树下）,63001,NpcName63001,,,,,1
10202002,10202002,1020,-57.46,172.37,琪琪（树下）,62007,NpcName62007,,,,,1
10202003,10202003,1020,-56.03,170.63,杰罗德（树下）,62008,NpcName62008,,,,,1
10202004,10202004,1020,-66.6,154.5,乌鸦的羽毛1,65002,NpcName65002,,,,,1
10202005,10202005,1020,-72.29,130.44,乌鸦的羽毛2,65003,NpcName65003,,,,,1
10202006,10202006,1020,-75.56,110.85,乌鸦的羽毛3,65004,NpcName65004,,,,,1
10202007,10202007,1020,-72.55,-4.62,天使波利（无头环）,63002,NpcName63002,,,,,1
10202008,10202008,1020,-72.55,-4.62,天使波利,63003,NpcName63003,,,,,1
10202009,10202009,1020,-77.61,-3.76,大波利坐骑,65006,NpcName65006,,,,,1
10202010,10202010,1020,20.7,184.42,琪琪（乐园团）,62007,NpcName62007,,,,,1
10202011,10202011,1020,-1.78,70.55,跳舞草,65007,NpcName65007,,,,,1
10202012,10202012,1020,266.38,83.94,塞尼亚（港口）,63001,NpcName63001,,,,,1
10202013,10202013,1020,-82.2,89.84,塞尼亚（悬崖）,63001,NpcName63001,,,,,1
10202014,10202014,1020,126.76,-14.11,预备兵（扎克）,63015,NpcName63015,,,,,1
10206001,10206001,1020,-116.86,94.72,NpcName63040,65005,MapNpcName10206001,,,icon_NPC_0,icon_NPC_0_L,1
10206002,10206002,1020,88.92,91.21,NpcName63065,62022,MapNpcName10206002,,,icon_NPC_0,icon_NPC_0_L,1
10206003,10206003,1020,146.13,-0.58,克劳斯,67003,MapNpcName10206003,,,icon_NPC_0,icon_NPC_0_L,1
10206004,10206004,1020,156.66,99.61,柏莎,67005,MapNpcName10206004,,,icon_NPC_0,icon_NPC_0_L,1
10206005,10206005,1020,12.55,116.26,摩尔托斯,67000,MapNpcName10206005,,,icon_NPC_0,icon_NPC_0_L,1
10206006,10206006,1020,10.28,-8.69,哈维尔,61155,MapNpcName10206006,,,icon_NPC_0,icon_NPC_0_L,1
10206007,10206007,1020,-12.64,208.63,宝雅,62046,MapNpcName10206007,,,icon_NPC_0,icon_NPC_0_L,1
10206008,10206008,1020,-56.2,161.03,NpcName62120,62120,NpcName62120,,,icon_NPC_0,icon_NPC_0_L,1
10206009,10206009,1020,19.27,195.42,摩尔托斯,62023,NpcName62023,,,icon_NPC_0,icon_NPC_0_L,1
10206010,10206010,1020,,,,61142,NpcName61142,,,icon_NPC_0,icon_NPC_0_L,1
10206011,10206011,1020,,,,61141,NpcName61141,,,icon_NPC_0,icon_NPC_0_L,1
10206012,10206012,1020,,,,61174,NpcName61174,,,icon_NPC_0,icon_NPC_0_L,1
10206013,10206013,1020,,,,61173,NpcName61173,,,icon_NPC_0,icon_NPC_0_L,1
10206014,10206014,1020,,,,64497,NpcName64497,,,,,1
10206015,10206015,1020,,,,62002,NpcName62002,,,,,1
10206016,10206016,1020,,,,63035,NpcName63035,,,,,1
10206017,10206017,1020,,,,63296,NpcName63296,,,,,1
10206018,10206018,1020,,,,62262,NpcName62262,,,,,1
10207001,10207001,1020,8.65,-18.1,NpcName61001,65050,NpcName65050,,,,,1
10207002,10207002,1020,126.62,-36.85,NpcName61001,65051,NpcName65051,,,,,1
10207003,10207003,1020,-84.86,86.41,NpcName61001,65052,NpcName65052,,,,,1
10207004,10207004,1020,37.28,-3.66,忽克连的工具\r,65075,NpcName65075,,,,,1
10207005,10207005,1020,-44.61,200.14,琳德拉（跪着）,64009,NpcName64009,,,,,1
10207006,10207006,1020,-44.61,200.14,琳德拉（站着）,64009,NpcName64009,,,,,1
10207007,10207007,1020,-23.31,181.08,遗失的货物1,65076,NpcName65076,,,,,1
10207008,10207008,1020,-20.84,173.92,遗失的货物2,65076,NpcName65076,,,,,1
10207009,10207009,1020,-23.07,168.43,遗失的货物3,65076,NpcName65076,,,,,1
10207010,10207010,1020,-16.77,166.66,遗失的货物4,65076,NpcName65076,,,,,1
10207011,10207011,1020,-17.84,160.34,遗失的货物5,65076,NpcName65076,,,,,1
10207012,10207012,1020,-14.39,156.6,遗失的货物6,65076,NpcName65076,,,,,1
10207013,10207013,1020,-9.95,147.17,遗失的货物7,65076,NpcName65076,,,,,1
10207014,10207014,1020,-15.25,139.25,遗失的货物8,65076,NpcName65076,,,,,1
10207015,10207015,1020,-13.22,132.36,遗失的货物9,65076,NpcName65076,,,,,1
10207016,10207016,1020,-9.25,126.94,遗失的货物10,65076,NpcName65076,,,,,1
10207017,10207017,1020,31.49,77.86,可疑的脚印1,65077,NpcName65077,,,,,1
10207018,10207018,1020,29.0,56.03,可疑的脚印2,65077,NpcName65077,,,,,1
10207019,10207019,1020,10.01,45.82,可疑的脚印3,65077,NpcName65077,,,,,1
10207020,10207020,1020,-13.2,39.93,琳德拉的背包,65078,NpcName65078,,,,,1
10207021,10207021,1020,-4.03,44.55,琳德拉（背包处）,64009,NpcName64009,,,,,1
10207022,10207022,1020,-5.19,36.17,伯莎(背包旁),67005,NpcName67005,,,,,1
10207023,10207023,1020,147.97,1.41,伯莎(农场),67005,NpcName67005,,,,,1
10207024,10207024,1020,154.82,11.45,琳德拉(农场),64009,NpcName64009,,,,,1
10207025,10207025,1020,155.54,-17.47,榴莲草,65079,NpcName65079,,,,,1
10207026,10207026,1020,144.99,-11.52,榴莲草,65079,NpcName65079,,,,,1
10207027,10207027,1020,157.09,-16.75,榴莲草,65079,NpcName65079,,,,,1
10207028,10207028,1020,145.95,-22.63,榴莲草,65079,NpcName65079,,,,,1
10207029,10207029,1020,155.16,-10.07,榴莲草,65079,NpcName65079,,,,,1
10207030,10207030,1020,142.02,-15.62,榴莲草,65079,NpcName65079,,,,,1
10207031,10207031,1020,105.98,56.19,维罗妮卡花,65080,NpcName65080,,,,,1
10207032,10207032,1020,104.6,57.49,维罗妮卡花,65080,NpcName65080,,,,,1
10207033,10207033,1020,104.09,59.23,维罗妮卡花,65080,NpcName65080,,,,,1
10207034,10207034,1020,-84.51,89.78,艾伦斯特,64015,NpcName64015,,,,,1
10207035,10207035,1020,28.07,194.0,艾伦斯特,64015,NpcName64015,,,,,1
10207036,10207036,1020,110.8,52.58,斯诺,64010,NpcName64010,,,,,1
10207037,10207037,1020,111.4,49.55,陌生男子,64016,NpcName64016,,,,,1
10207038,10207038,1020,-116.86,94.72,乌鸦的巢,65089,NpcName65089,,,,,1
10207039,10207039,1020,127.55,-4.47,NpcName65098,65098,NpcName65098,,,,,1
10207040,10207040,1020,129.31,-4.43,NpcName65098,65098,NpcName65098,,,,,1
10207041,10207041,1020,125.79,-2.26,NpcName65098,65098,NpcName65098,,,,,1
10207042,10207042,1020,127.52,-2.26,NpcName65098,65098,NpcName65098,,,,,1
10207043,10207043,1020,129.25,-2.26,NpcName65098,65098,NpcName65098,,,,,1
10207044,10207044,1020,131.05,-2.3,SceneName1020,65098,NpcName65098,,,,,1
10207045,10207045,1020,,,,62023,NpcName62023,,,,,1
10207046,10207046,1020,,,,61037,NpcName61037,,,,,1
10207047,10207047,1020,,,,65159,NpcName65159,,,,,1
10207048,10207048,1020,,,,65159,NpcName65159,,,,,1
10207049,10207049,1020,,,,65159,NpcName65159,,,,,1
10207050,10207050,1020,,,,65159,NpcName65159,,,,,1
10207051,10207051,1020,,,,65159,NpcName65159,,,,,1
10207052,10207052,1020,,,,64160,NpcName64160,,,,,1
10207053,10207053,1020,,,,64160,NpcName64160,,,,,1
10207054,10207054,1020,,,,61180,NpcName61180,,,,,1
10207055,10207055,1020,,,,61180,NpcName61180,,,,,1
10207056,10207056,1020,,,,61180,NpcName61180,,,,,1
10207061,10207061,1020,,,,65285,NpcName65285,,,,,1
10207063,10207063,1020,,,,65286,NpcName65286,,,,,1
10207064,10207064,1020,,,,64266,NpcName64266,,,,,1
10207065,10207065,1020,,,,64265,NpcName64265,,,,,1
10207066,10207066,1020,,,,64262,NpcName64262,,,,,1
10207067,10207067,1020,,,,64263,NpcName64263,,,,,1
10207068,10207068,1020,,,,64264,NpcName64264,,,,,1
10207069,10207069,1020,,,,64261,NpcName64261,,,,,1
10207075,10207075,1020,,,,64265,NpcName64265,,,,,1
10207076,10207076,1020,,,,65288,NpcName65288,,,,,1
10207077,10207077,1020,,,,65286,NpcName65286,,,,,1
10207078,10207078,1020,,,,65286,NpcName65286,,,,,1
10207085,10207085,1020,,,,65300,NpcName65300,,,,,1
10207086,10207086,1020,,,,65301,NpcName65300,,,,,1
10207087,10207087,1020,,,,65302,NpcName65300,,,,,1
10207088,10207088,1020,,,,65303,NpcName65300,,,,,1
10207089,10207089,1020,,,,65304,NpcName65300,,,,,1
10207090,10207090,1020,,,,61155,NpcName61155,,,,,1
10207091,10207091,1020,,,,61155,NpcName61155,,,,,1
10207092,10207092,1020,,,,61245,NpcName61245,,,,,1
10207093,10207093,1020,,,,61245,NpcName61245,,,,,1
10207094,10207094,1020,,,,64498,NpcName64498,,,,,1
10207100,10207100,1020,,,,62262,NpcName62262,,,,,1
10207115,10207115,1020,,,,61305,,,,,,1
10207116,10207116,1020,,,,62023,,,,,,1
10207117,10207117,1020,,,,62011,,,,,,1
10207118,10207118,1020,,,,61306,,,,,,1
10207119,10207119,1020,,,,64654,,,,,,1
10207120,10207120,1020,,,,64655,,,,,,1
10207121,10207121,1020,,,,64656,,,,,,1
10207122,10207122,1020,,,,64657,,,,,,1
10207123,10207123,1020,,,,64658,,,,,,1
10207128,10207128,1020,,,,64816,,,,,,1
10207129,10207129,1020,,,,61305,NpcName61289,,,,,1
10207130,10207130,1020,,,,61305,NpcName61289,,,,,1
10207131,10207131,1020,,,,61306,,,,,,1
10207132,10207132,1020,,,,62023,NpcName62023,,,,,1
10207133,10207133,1020,,,,62023,NpcName62023,,,,,1
10207134,10207134,1020,,,,61959,,,,,,1
10207135,10207135,1020,,,,64255,,,,,,1
10207136,10207136,1020,,,,61959,,,,,,1
10207137,10207137,1020,,,,64255,,,,,,1
10207138,10207138,1020,,,,61960,,,,,,1
10207139,10207139,1020,,,,61958,,,,,,1
10207140,10207140,1020,,,,61974,,,,,,1
10207141,10207141,1020,,,,64871,,,,,,1
10207142,10207142,1020,,,,61975,,,,,,1
10207144,10207144,1020,,,,64683,,,,,,1
10207146,10207146,1020,,,,64683,,,,,,1
10207147,10207147,1020,,,,64987,NpcName64987,,,,,1
10207148,10207148,1020,,,,64987,NpcName64987,,,,,1
10207149,10207149,1020,,,,64985,NpcName64985,,,,,1
10207150,10207150,1020,,,,64985,NpcName64985,,,,,1
10207151,10207151,1020,,,,64986,NpcName64986,,,,,1
10207152,10207152,1020,,,,62085,NpcName62085,,,,,1
10207153,10207153,1020,,,,65409,NpcName64592,,,,,1
10207154,10207154,1020,,,,65410,NpcName64592,,,,,1
10207155,10207155,1020,,,,65411,NpcName64592,,,,,1
10207156,10207156,1020,,,,65412,NpcName65157,,,,,1
10207157,10207157,1020,,,,65413,NpcName65157,,,,,1
10207158,10207158,1020,,,,65414,NpcName65157,,,,,1
10209001,10209001,1020,,,,66013,ShopName_1052,,,icon_trader,icon_trader_L,1
10209002,10209002,1020,,,,66014,,,,0,0,0
10209003,10209003,1020,,,,66016,,,,0,0,0
10209004,10209004,1020,,,,66017,NpcName66017,,,icon_AirShip,icon_AirShip_L,0
10209005,10209005,1020,,,,66017,NpcName66017,,,icon_AirShip,icon_AirShip_L,0
10209006,10209006,1020,,,,66017,NpcName66017,,,icon_AirShip,icon_AirShip_L,0
10209007,10209007,1020,,,,66017,NpcName66017,,,icon_AirShip,icon_AirShip_L,0
10209008,10209008,1020,,,,66017,NpcName66017,,,icon_AirShip,icon_AirShip_L,0
10209009,10209009,1020,,,,66017,NpcName66017,,,icon_AirShip,icon_AirShip_L,0
10209010,10209010,1020,,,,40049,ShopName_1052,,,icon_trader,icon_trader_L,1
10302001,10302001,1030,-75.67,76.71,约翰,63018,NpcName63018,,,,,1
10302002,10302002,1030,-75.82,95.32,炼金装置,65012,NpcName65012,,,,,1
10302003,10302003,1030,6.6,-41.35,马可,63013,NpcName63013,,,,,1
10302007,10302007,1030,-11.55,-81.83,炼金装置,65012,NpcName65012,,,,,1
10302008,10302008,1030,8.27,-69.35,赛尔,62035,NpcName62035,,,,,1
10302009,10302009,1030,68.57,39.84,NpcName64046,64046,NpcName64046,,,,,1
10302010,10302010,1030,67.75,43.55,NpcName64050,64050,NpcName64050,,,,,1
10302011,10302011,1030,64.64,36.13,NpcName64050,64050,NpcName64050,,,,,1
10302012,10302012,1030,66.69,46.76,NpcName64050,64050,NpcName64050,,,,,1
10302013,10302013,1030,57.13,48.44,NpcName64041,64041,NpcName64041,,,,,1
10302015,10302015,1030,62.48,40.8,NpcName64004,64004,NpcName64004,,,,,1
10302016,10302016,1030,63.87,43.35,NpcName64007,64007,NpcName64007,,,,,1
10302017,10302017,1030,61.67,45.89,NpcName64007,64007,NpcName64007,,,,,1
10302018,10302018,1030,59.45,43.88,NpcName64007,64007,NpcName64007,,,,,1
10302020,10302020,1030,67.96,38.16,NpcName64052,64063,NpcName64052,,,,,1
10302021,10302021,1030,108.09,12.42,NpcName63065,63065,NpcName63065,,,,,1
10302022,10302022,1030,73.54,71.45,NpcName63060,63088,NpcName63060,,,,,1
10306001,10306001,1030,13.89,41.46,菲兹,62018,MapNpcName10306001,,,icon_NPC_0,icon_NPC_0_L,1
10306002,10306002,1030,-77.32,61.23,唐德思,67004,MapNpcName10306002,,,icon_NPC_0,icon_NPC_0_L,1
10306003,10306003,1030,105.08,13.09,菲兹,62018,MapNpcName10306003,,,icon_NPC_0,icon_NPC_0_L,1
10306004,10306004,1030,-29.58,-78.13,摩尔托斯,62023,NpcName62023,,,icon_NPC_0,icon_NPC_0_L,1
10307001,10307001,1030,-23.87,-0.69,NpcName61001,65048,NpcName65048,,,,,1
10307002,10307002,1030,-88.08,51.09,NpcName61001,65049,NpcName65049,,,,,1
10307003,10307003,1030,-5.86,-80.74,西蒙斯,62022,NpcName62022,,,,,1
10307004,10307004,1030,-4.1,-84.38,防卫军NPC,64020,NpcName64020,,,,,1
10307005,10307005,1030,-8.13,-84.3,防卫军NPC,64020,NpcName64020,,,,,1
10307006,10307006,1030,-6.2,-83.14,防卫军NPC,64020,NpcName64020,,,,,1
10307007,10307007,1030,-5.95,-86.27,斯诺,64010,NpcName64010,,,,,1
10307008,10307008,1030,-56.66,-66.42,鲜花,65095,NpcName65095,,,,,1
10307009,10307009,1030,-53.74,-64.32,鲜花,65095,NpcName65095,,,,,1
10307010,10307010,1030,-51.02,-61.3,鲜花,65095,NpcName65095,,,,,1
10307011,10307011,1030,-46.53,-94.46,鲜花,65095,NpcName65095,,,,,1
10307012,10307012,1030,-49.0,-91.74,鲜花,65095,NpcName65095,,,,,1
10307013,10307013,1030,-43.72,-96.26,SceneName1030,65095,NpcName65095,,,,,1
10307014,10307014,1030,,,,65157,NpcName65157,,,,,1
10307015,10307015,1030,,,,65157,NpcName65157,,,,,1
10307016,10307016,1030,,,,65157,NpcName65157,,,,,1
10307017,10307017,1030,,,,65157,NpcName65157,,,,,1
10307018,10307018,1030,,,,65157,NpcName65157,,,,,1
10307022,10307022,1030,,,,64183,NpcName61037,,,,,1
10307025,10307025,1030,,,,64198,NpcName64198,,,,,1
10307026,10307026,1030,,,,65175,NpcName65175,,,,,1
10307027,10307027,1030,,,,65176,NpcName65176,,,,,1
10307028,10307028,1030,,,,65177,NpcName65177,,,,,1
10307029,10307029,1030,,,,64195,NpcName64195,,,,,1
10307030,10307030,1030,,,,64202,NpcName64202,,,,,1
10307031,10307031,1030,,,,64203,NpcName64203,,,,,1
10307032,10307032,1030,,,,64204,NpcName64204,,,,,1
10307033,10307033,1030,,,,62170,NpcName62170,,,,,1
10307034,10307034,1030,,,,64205,NpcName64205,,,,,1
10307035,10307035,1030,,,,64206,NpcName64206,,,,,1
10307036,10307036,1030,,,,64207,NpcName64207,,,,,1
10307037,10307037,1030,,,,64208,NpcName64208,,,,,1
10307038,10307038,1030,,,,62171,NpcName62171,,,,,1
10307039,10307039,1030,,,,62084,NpcName62084,,,,,1
10307040,10307040,1030,,,,62085,NpcName62085,,,,,1
10307041,10307041,1030,,,,62170,NpcName62170,,,,,1
10307042,10307042,1030,,,,64251,NpcName62171,,,,,1
10307043,10307043,1030,,,,64212,,,,,,1
10307044,10307044,1030,,,,64213,NpcName64213,,,,,1
10307045,10307045,1030,,,,64251,NpcName62171,,,,,1
10307046,10307046,1030,,,,65206,NpcName65206,,,,,1
10307047,10307047,1030,,,,65206,NpcName65206,,,,,1
10307048,10307048,1030,,,,65206,NpcName65206,,,,,1
10307049,10307049,1030,,,,65206,NpcName65206,,,,,1
10307050,10307050,1030,,,,65206,NpcName65206,,,,,1
10307051,10307051,1030,,,,65207,NpcName65207,,,,,1
10307052,10307052,1030,,,,65208,NpcName65208,,,,,1
10307053,10307053,1030,,,,65209,NpcName65209,,,,,1
10307054,10307054,1030,,,,65209,NpcName65209,,,,,1
10307055,10307055,1030,,,,65209,NpcName65209,,,,,1
10307056,10307056,1030,,,,65209,NpcName65209,,,,,1
10307057,10307057,1030,,,,65209,NpcName65209,,,,,1
10307058,10307058,1030,,,,62170,NpcName62170,,,,,1
10307059,10307059,1030,,,,62170,NpcName62170,,,,,1
10307081,10307081,1030,,,,64572,NpcName64572,,,0,0,0
10307082,10307082,1030,,,,64573,NpcName64573,,,0,0,0
10307083,10307083,1030,,,,64574,NpcName64574,,,0,0,0
10307084,10307084,1030,,,,64575,NpcName64575,,,0,0,1
10307085,10307085,1030,,,,62171,NpcName62171,,,0,0,1
10307086,10307086,1030,,,,64572,NpcName64572,,,0,0,0
10307087,10307087,1030,,,,64573,NpcName64573,,,0,0,0
10307088,10307088,1030,,,,64574,NpcName64574,,,0,0,0
10307089,10307089,1030,,,,64592,NpcName64592,,,0,0,1
10307090,10307090,1030,,,,64591,NpcName64591,,,0,0,1
10307095,10307095,1030,,,,61955,NpcName61955,,,,,1
10307097,10307097,1030,,,,64683,NpcName61955,,,,,1
10307102,10307102,1030,,,,64985,NpcName64985,,,,,1
10307103,10307103,1030,,,,64986,NpcName64986,,,,,1
10307104,10307104,1030,,,,64985,NpcName64985,,,,,1
10307105,10307105,1030,,,,65409,NpcName64592,,,,,1
10307106,10307106,1030,,,,65410,NpcName64592,,,,,1
10307107,10307107,1030,,,,65411,NpcName64592,,,,,1
10307108,10307108,1030,,,,65412,NpcName65157,,,,,1
10307109,10307109,1030,,,,65413,NpcName65157,,,,,1
10307110,10307110,1030,,,,65414,NpcName65157,,,,,1
10402005,10402005,1040,180.51,222.35,塞尼亚（红之封印石）,63004,NpcName63004,,,,,1
10402006,10402006,1040,177.8,233.04,魔女之花,65030,NpcName65030,,,,,1
10402007,10402007,1040,180.74,232.96,魔女之花,65030,NpcName65030,,,,,1
10402008,10402008,1040,183.33,232.93,魔女之花,65030,NpcName65030,,,,,1
10402009,10402009,1040,189.33,236.01,指示牌A,65031,NpcName65031,,,,,1
10402010,10402010,1040,10.94,115.81,塞尼亚（蓝之封印石）,63004,NpcName63004,,,,,1
10402011,10402011,1040,34.41,100.23,指示牌B,65032,NpcName65032,,,,,1
10402012,10402012,1040,104.02,89.07,塞尼亚（绿之封印石）,63004,NpcName63004,,,,,1
10402013,10402013,1040,7.06,26.75,大贤者（被困）,62054,NpcName62054,,,,,1
10402014,10402014,1040,19.12,209.97,大贤者（紫之封印石）,62054,NpcName62054,,,,,1
10402015,10402015,1040,22.47,209.19,塞尼亚（紫之封印石）,63004,NpcName63004,,,,,1
10402016,10402016,1040,26.37,210.71,伊芙琳,62055,NpcName62055,,,,,1
10402023,10402023,1040,22.46,209.17,NpcName64033,63004,NpcName63004,,,,,1
10404001,10404001,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404003,10404003,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404004,10404004,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404005,10404005,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404006,10404006,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404007,10404007,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404008,10404008,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404009,10404009,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404010,10404010,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404011,10404011,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404012,10404012,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404013,10404013,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404014,10404014,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404015,10404015,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404016,10404016,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404017,10404017,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404018,10404018,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404019,10404019,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404020,10404020,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404021,10404021,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404022,10404022,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404023,10404023,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404024,10404024,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404025,10404025,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10404026,10404026,1040,,,,60238,NpcName60238,,,icon_NPC_0,icon_NPC_0_L,0
10406001,10406001,1040,274.33,-58.99,迷藏森林守卫队,67006,MapNpcName10406001,,,icon_NPC_0,icon_NPC_0_L,1
10406002,10406002,1040,234.1,117.9,摩尔托斯,67000,MapNpcName10406002,,,icon_NPC_0,icon_NPC_0_L,1
